date,count,day,day_abc,col_no,ID,treat,q.activity,active,response,buzzing,charging,butting,grappling,stinging,aggression,eggs,treat_activity,treat_response
26/04/2019,14,26,a7.26,13,CR1.9,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,14,TR1.11,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,15,TR1.10,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,16,CR2.2,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,18,TR1.16,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,19,TR1.15,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,20,CR1.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,21,CR1.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,22,TR2.12,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,23,CR2.14,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,24,CR2.9,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,25,CR2.11,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,26,TR1.19,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,27,CR1.8,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,28,CR1.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,29,CR1.7,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,30,CR2.12,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,31,CR2.5,C,o,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,32,TR1.4,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,33,CR1.4,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,34,TR1.8,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,35,TR1.7,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,36,CR2x.4,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,37,CR1x.18,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,38,TR2.4,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,39,TR1.3,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,40,CR1.13,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,41,TR2.5,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,42,TR1.2,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,43,TR1.13,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,45,CR2.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,46,TR2.11,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,47,TR2.8,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,48,CR1.6,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,49,CR2.8,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,50,CR2.6,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,52,CR1.1,C,m,TRUE,TRUE,0,1,0,0,0,1,0,C_Active,C_Response
26/04/2019,14,26,a7.26,53,CR1.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,55,CR1.19,C,b,FALSE,TRUE,2,0,0,0,0,2,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,56,TR1.14,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
26/04/2019,14,26,a7.26,58,CR2.13,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,59,CR1.5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,60,TR2.1,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,61,TR1.18,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,62,E5,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,63,CR2.15,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
26/04/2019,14,26,a7.26,64,CR2.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,65,CR1.20,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
26/04/2019,14,26,a7.26,66,TR2.3,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,67,TR1.1,R,m,TRUE,TRUE,0,0,0,0,0,0,1,R_Active,R_Response
26/04/2019,14,26,a7.26,68,CR2.7,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
26/04/2019,14,26,a7.26,69,TR2.15,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,70,TR2.10,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,71,TR2.7,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,72,TR2.6,R,m,TRUE,FALSE,1,0,0,0,0,1,0,R_Active,R_NoResponse
26/04/2019,14,26,a7.26,73,TR1.17,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
26/04/2019,14,26,a7.26,74,TR1.20,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
26/04/2019,14,26,a7.26,75,TR1.12,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,1,E3,R,m,TRUE,TRUE,3,0,0,0,0,3,0,R_Active,R_Response
30/04/2019,16,30,a8.30,2,CR1.12,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,3,CR2.1,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,4,CR1.17,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,5,TR2.14,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,6,CR1.11,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,7,TR2.13,R,b,FALSE,TRUE,0,0,0,0,0,0,2,R_Inactive,R_Response
30/04/2019,16,30,a8.30,8,TR2.2,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,9,CR1.16,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,10,TR1.5,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,11,TR1.9,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,12,TR2.9,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,13,CR1.9,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,14,TR1.11,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,15,TR1.10,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,16,CR2.2,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,18,TR1.16,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,19,TR1.15,R,b,FALSE,FALSE,2,0,0,0,0,2,0,R_Inactive,R_NoResponse
30/04/2019,16,30,a8.30,20,CR1.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,21,CR1.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,22,TR2.12,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,23,CR2.14,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,24,CR2.9,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,25,CR2.11,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,26,TR1.19,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,27,CR1.8,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,28,CR1.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,29,CR1.7,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,30,CR2.12,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,31,CR2.5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,32,TR1.4,R,m,TRUE,FALSE,0,0,0,0,0,0,0,R_Active,R_NoResponse
30/04/2019,16,30,a8.30,33,CR1.4,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,34,TR1.8,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,35,TR1.7,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,36,CR2x.4,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,37,CR1x.18,C,b,FALSE,TRUE,2,0,0,0,0,2,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,38,TR2.4,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,39,TR1.3,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,40,CR1.13,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
30/04/2019,16,30,a8.30,41,TR2.5,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,42,TR1.2,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,43,TR1.13,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,45,CR2.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,46,TR2.11,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,47,TR2.8,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,48,CR1.6,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,49,CR2.8,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
30/04/2019,16,30,a8.30,50,CR2.6,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,52,CR1.1,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,53,CR1.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,55,CR1.19,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,56,TR1.14,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,58,CR2.13,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,59,CR1.5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,60,TR2.1,R,b,FALSE,TRUE,0,0,0,0,0,0,1,R_Inactive,R_Response
30/04/2019,16,30,a8.30,61,TR1.18,R,b,FALSE,TRUE,2,0,0,0,0,2,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,62,E5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,63,CR2.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,64,CR2.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,65,CR1.20,C,b,FALSE,TRUE,5,0,0,0,0,5,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,66,TR2.3,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,67,TR1.1,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,68,CR2.7,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
30/04/2019,16,30,a8.30,69,TR2.15,R,m,TRUE,TRUE,1,0,0,0,0,1,0,R_Active,R_Response
30/04/2019,16,30,a8.30,70,TR2.10,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,71,TR2.7,R,o,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,72,TR2.6,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,73,TR1.17,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
30/04/2019,16,30,a8.30,74,TR1.20,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
30/04/2019,16,30,a8.30,75,TR1.12,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,1,E3,R,b,FALSE,NA,2,0,0,0,0,2,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,2,CR1.12,C,NA,NA,NA,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,3,CR2.1,C,b,FALSE,FALSE,0,0,0,0,0,0,0,C_Inactive,C_NoResponse
04/05/2019,17,34,a9.34,4,CR1.17,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,5,TR2.14,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,6,CR1.11,C,o,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,8,TR2.2,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,9,CR1.16,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
04/05/2019,17,34,a9.34,10,TR1.5,R,m,TRUE,FALSE,0,0,0,0,0,0,0,R_Active,R_NoResponse
04/05/2019,17,34,a9.34,11,TR1.9,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,12,TR2.9,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,13,CR1.9,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,14,TR1.11,R,o,FALSE,FALSE,0,0,0,0,0,0,0,R_Inactive,R_NoResponse
04/05/2019,17,34,a9.34,15,TR1.10,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,16,CR2.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,18,TR1.16,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,19,TR1.15,R,b,FALSE,TRUE,0,0,0,0,0,0,1,R_Inactive,R_Response
04/05/2019,17,34,a9.34,20,CR1.10,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
04/05/2019,17,34,a9.34,21,CR1.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,22,TR2.12,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,23,CR2.14,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,24,CR2.9,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
04/05/2019,17,34,a9.34,25,CR2.11,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,26,TR1.19,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,27,CR1.8,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,28,CR1.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,29,CR1.7,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,30,CR2.12,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,31,CR2.5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,32,TR1.4,R,o,FALSE,FALSE,0,0,0,0,0,0,0,R_Inactive,R_NoResponse
04/05/2019,17,34,a9.34,33,CR1.4,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,34,TR1.8,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,35,TR1.7,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,36,CR2x.4,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,37,CR1x.18,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,38,TR2.4,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,39,TR1.3,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,40,CR1.13,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
04/05/2019,17,34,a9.34,41,TR2.5,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,42,TR1.2,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,43,TR1.13,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,45,CR2.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,46,TR2.11,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,47,TR2.8,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,48,CR1.6,C,b,FALSE,TRUE,1,0,0,0,0,1,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,49,CR2.8,C,b,FALSE,TRUE,2,0,0,0,0,2,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,50,CR2.6,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,52,CR1.1,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,53,CR1.3,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,55,CR1.19,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,56,TR1.14,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,58,CR2.13,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,59,CR1.5,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,60,TR2.1,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,61,TR1.18,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,62,E5,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,63,CR2.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,64,CR2.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,65,CR1.20,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
04/05/2019,17,34,a9.34,66,TR2.3,R,m,TRUE,TRUE,0,0,0,0,0,0,1,R_Active,R_Response
04/05/2019,17,34,a9.34,67,TR1.1,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,68,CR2.7,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
04/05/2019,17,34,a9.34,70,TR2.10,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,71,TR2.7,R,m,TRUE,TRUE,0,0,0,0,0,0,2,R_Active,R_Response
04/05/2019,17,34,a9.34,72,TR2.6,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,73,TR1.17,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
04/05/2019,17,34,a9.34,74,TR1.20,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
04/05/2019,17,34,a9.34,75,TR1.12,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
08/05/2019,19,38,b1.38,1,E3,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
08/05/2019,19,38,b1.38,2,CR1.12,C,m,TRUE,TRUE,1,0,0,0,0,1,0,C_Active,C_Response
08/05/2019,19,38,b1.38,3,CR2.1,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
08/05/2019,19,38,b1.38,4,CR1.17,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
08/05/2019,19,38,b1.38,5,TR2.14,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
08/05/2019,19,38,b1.38,6,CR1.11,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
08/05/2019,19,38,b1.38,8,TR2.2,R,m,TRUE,FALSE,0,0,0,0,0,0,0,R_Active,R_NoResponse
08/05/2019,19,38,b1.38,9,CR1.16,C,b,FALSE,FALSE,0,0,0,0,0,0,0,C_Inactive,C_NoResponse
08/05/2019,19,38,b1.38,10,TR1.5,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
08/05/2019,19,38,b1.38,11,TR1.9,R,o,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
08/05/2019,19,38,b1.38,12,TR2.9,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
08/05/2019,19,38,b1.38,13,CR1.9,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
08/05/2019,19,38,b1.38,14,TR1.11,R,o,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
08/05/2019,19,38,b1.38,15,TR1.10,R,b,FALSE,TRUE,0,0,0,0,0,0,0,R_Inactive,R_Response
08/05/2019,19,38,b1.38,16,CR2.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
08/05/2019,19,38,b1.38,20,CR1.10,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
08/05/2019,19,38,b1.38,21,CR1.15,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
08/05/2019,19,38,b1.38,22,TR2.12,R,b,FALSE,TRUE,1,0,0,0,0,1,0,R_Inactive,R_Response
08/05/2019,19,38,b1.38,23,CR2.14,C,m,TRUE,TRUE,0,0,0,0,0,0,0,C_Active,C_Response
08/05/2019,19,38,b1.38,24,CR2.9,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
08/05/2019,19,38,b1.38,25,CR2.11,C,m,TRUE,TRUE,2,0,0,0,0,2,0,C_Active,C_Response
08/05/2019,19,38,b1.38,26,TR1.19,R,m,TRUE,TRUE,0,0,0,0,0,0,0,R_Active,R_Response
08/05/2019,19,38,b1.38,27,CR1.8,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
08/05/2019,19,38,b1.38,28,CR1.2,C,b,FALSE,TRUE,0,0,0,0,0,0,0,C_Inactive,C_Response
